observable;cc;tags;description;;;;;;;;;;;;;
https://www.sgn80.com/oneworldwhey/documentation/-/majid/cmb/a6464;;phishing;;;;;;;;;;;;;;
http://profiml.com/media/com_wrapper/amason.com/d039430/dss845dc78dd0dace21ee7f937d2a0243d509a66=ed21ed7fs937d2a03d509a66dd41/sub/dept.id.verif/40689/wallet.php;;phishing;;;;;;;;;;;;;;
https://luzevarela.com/wp-admin/office365/office365/891d9f0419c2c368ca963cd22ab23da8/;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/c5c40f7ddb09988ef8b3adafb44fcf32/;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/1129d34d3c51ddd43478c4814d26498b/sms2.php;;phishing;;;;;;;;;;;;;;
http://dunmebach.com/dropbx/db/c3589df057f4517fffef7a0d60df5978/download.html;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/6abf5804491b2e5e136a94de1f990ddc/;;phishing;;;;;;;;;;;;;;
"http://goldirainvesting.info/post/chines/9858f9370f166ebf2d24f739d0d0660d/?login=abuse@fedex.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://servinauticbalear.com/jack/txpzek5urxhoelkwtke9pq==?login=&.verify?service=mail/?&rand.utrnakuytkrrpq=;;phishing;;;;;;;;;;;;;;
https://thyrednh.000webhostapp.com/link2.php;;phishing;;;;;;;;;;;;;;
http://freeemailextractor.us/a3f9fd6707b98f06c293d33d50eaf213/;;phishing;;;;;;;;;;;;;;
http://test2.jessekanclerz.com/m4il/56deeb369e26676290db8392c12ed41c;;phishing;;;;;;;;;;;;;;
http://luzevarela.com/wp-admin/office365/office365/560ee3b1dab46210b0e0b444bfc4285e/;;phishing;;;;;;;;;;;;;;
"http://fotozas.ca/post/chines/c537fcd0b2a7508bf818356563bd8d3c?login=abuse@b.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://assureavis.com/remboursement/portailas/appmanager/ameliassurane/assure_somtc=true/;;phishing;;;;;;;;;;;;;;
http://assureavis.com/remboursement/portailas/appmanager/ameliassurane/assure_somtc=true/cea0bb7a9e00b03c1d0fa70d68e07c12/sms2.php;;phishing;;;;;;;;;;;;;;
http://www.basecrew.net/gd%20new/gd/;;phishing;;;;;;;;;;;;;;
http://64.20.34.139/~eletrokr/paypal/839856bb3f546083f1772200519e81cb/login.php?;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/958f967c/pmb.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/d60b0c72a134ca80211071d530eb9cd8/particulier.html?agricole=_banque-run&secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0e54db02cf7ecb8e02d659d24fc80a093754db02cf7ecb8e02d659d24fc80a0937;;phishing;;;;;;;;;;;;;;
http://general-fb-security10000.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/c99ccd5f1c892f4adcdd79baad03fa92/sms.php;;phishing;;;;;;;;;;;;;;
http://servinauticbalear.com/jack/txpbmu1qstfneleztmpnpq==/?login=&.verify?service=mail/?&rand.utrnakuytkrrpq=;;phishing;;;;;;;;;;;;;;
http://accesd.desjard-validation.com/;;phishing;;;;;;;;;;;;;;
https://www.sgn80.com/oneworldwhey/documentation/-/majid/cmb/50fc1/index2.html;;phishing;;;;;;;;;;;;;;
http://androidbabbles.com/wp-content/themes/themesfiles/access.php?session=bb99ed1637a22f39b356050b1219ceb9bb99ed1637a22f39b356050b1219ceb9;;phishing;;;;;;;;;;;;;;
https://unblockwebsite.000webhostapp.com/safety/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://www.obani.net/wp-content/-/impot/impot/;;phishing;;;;;;;;;;;;;;
https://olympic.sinohosting.net/~clapcorp/wells-fargo/w/w/new=season/bxb_logons=01022225/auth/;;phishing;;;;;;;;;;;;;;
http://tom-comp.com/wp-admin/network/bo/us/36049ae3db61443382sdff3d/cart.php;;phishing;;;;;;;;;;;;;;
http://tom-comp.com/wp-admin/network/bo/us/;;phishing;;;;;;;;;;;;;;
http://hokutoharuka87.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps;;phishing;;;;;;;;;;;;;;
http://hokutoharuka87.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps;;phishing;;;;;;;;;;;;;;
http://cca-paris.com/modules/mod_ariimageslidersa/wellsfargo/wellsfargo/wellsfargo/questions.php;;phishing;;;;;;;;;;;;;;
http://64.20.34.139/~eletrokr/paypal/e786fab7dde0f17807a6c04b661f611b;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/2ff37ebabf728e2dcaad9f6a960a71d2/information.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/2ff37ebabf728e2dcaad9f6a960a71d2/email.php;;phishing;;;;;;;;;;;;;;
http://luzevarela.com/wp-admin/office365/office365/e0a1e331c4a2935e2e665270799fad1a;;phishing;;;;;;;;;;;;;;
http://www.fixleaks.com/dist/dxmbox/xmlprdot/afb52a2a10804720450f561567abe81a;;phishing;;;;;;;;;;;;;;
http://mildjs.com/wp-includes/text/ratty/newtruexfinity/42edfbc973e86402c82d41c5ec00a8d1;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/0b36f5cad61dfac771146a926e21dcff;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/c1bad869/;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/c21e4f9034d1b9acb146fcea170eeb69;;phishing;;;;;;;;;;;;;;
http://yan125.ns12-wistee.fr/huuu/gary/fr/doss/b48445a245d406370d2246f39dbd77cc/;;phishing;;;;;;;;;;;;;;
http://profiml.com/media/com_wrapper/amason.com/d039430/dss845dc78dd0dace21ee7f937d2a0243d509a66=ed21ed7fs937d2a03d509a66dd41/sub/dept.id.verif/02b60/;;phishing;;;;;;;;;;;;;;
http://www.bptennis.net/wordpress/file/postalehtml/695e9;;phishing;;;;;;;;;;;;;;
"http://fotozas.ca/post/chines/49eddee1ad3c6592c7cf70feb6e06cf2?login=abuse@b.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/713fd2e3088608d816c38c17405253a7;;phishing;;;;;;;;;;;;;;
"http://fotozas.ca/post/chines/b62f16b0ab067a71b6eb8409d96d1eaf/?login=abuse@b.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
https://fbteam-complete-page.cf/question.html;;phishing;;;;;;;;;;;;;;
http://media-junction.com/wp-admin/js/.supportwells/wellsfargo-0nline/security/auth/1/inner_page.html;;phishing;;;;;;;;;;;;;;
http://earthequipments.com/m1cr0/indexa.php;;phishing;;;;;;;;;;;;;;
http://64.20.34.139/~eletrokr/paypal/ccb1b123e352bcaf01ef6fad0cfee014/login.php?;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/73cf8cd20d9b63559c6b18c8ecc0b40d/information.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/73cf8cd20d9b63559c6b18c8ecc0b40d/email.php;;phishing;;;;;;;;;;;;;;
"http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/96a977d080f2a129e623811c949c32a6?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
"http://fotozas.ca/post/chines/71bcaa5bd1130af263c58a694c599cd3?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
"http://fotozas.ca/post/chines/6cb71b4bd470699a20df453701f04e57?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://staging.schoolsleuth.org/look/a07db0c8da7179b1bd5927b607f2d4bb;;phishing;;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/36dd4;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/35fb607fc23aa8f4b7caaec3dfc74526;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/daeb7c170f77609371f5c386c6affa29/;;phishing;;;;;;;;;;;;;;
http://barbaragreenimages.com/scu/home/;;phishing;;;;;;;;;;;;;;
http://www.streetstylze.com/movement/gduc/;;phishing;;;;;;;;;;;;;;
http://www.1sandiegorealestate.com/home0998c/home/myaccount/uploads/;;phishing;;;;;;;;;;;;;;
http://www.hollywoodresurrections.com/wp-includes/com_holidays/6fb34942294d2f965e37487cb00aeadf/;;phishing;;;;;;;;;;;;;;
http://profiml.com/media/com_wrapper/amason.com/d039430/dss845dc78dd0dace21ee7f937d2a0243d509a66=ed21ed7fs937d2a03d509a66dd41/sub/dept.id.verif/d077a/wallet.php;;phishing;;;;;;;;;;;;;;
https://www.sgn80.com/components/com_finder/views/search/majid/7435c23eff63c4b1e92c9201d85e2e49/etape1/;;phishing;;;;;;;;;;;;;;
http://timdz6sl.beget.tech/sp/b1fe064da9d8c6408ce3d79d0bf89233/sms2.php;;phishing;;;;;;;;;;;;;;
http://timdz6sl.beget.tech/sp/a058fd55f3df8e40b942920e2bb93016/sms.php;;phishing;;;;;;;;;;;;;;
https://starbuyrealestate.com/wp-content/themes/twentysixteen/inc/www.bbt.com/sites/bbtcom/apps/olb/logon.page/mask.php;;phishing;;;;;;;;;;;;;;
http://systimrecovery48.000webhostapp.com/payment-update-0.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://www.finanzu.com/wp-includes/widgets/boanoemail/online/data/login/home/5fh1b5d4egt4nhj5e4dtjnh54deg564nj65d4egt6nj4dg6y4j6e54d/;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/3e903b73/x-mail/mxtool/actions/smallgif.html;;phishing;;;;;;;;;;;;;;
http://accountsalert.com/l/device.php?session=;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/ee7f80af8303f9c0b64d805ef7e457aa/;;phishing;;;;;;;;;;;;;;
http://64.20.34.139/~eletrokr/paypal/bed9789c01849d639804dbf222650b6b/;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/6ecf5d3e7e2e40d0ed34f2c4c432ea2c/sms.php;;phishing;;;;;;;;;;;;;;
"http://journeysnearandfar.com/x2/a1f7650d66d95c1f7bfd82fa588dd363/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
"http://beentheredonethat.co.in/fytisageurson/3d2378a8ccfe2be130c8ea75c0331e6f/?email=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
https://hi-kidz.com/css/.supportwells/wellsfargo-0nline/security/auth/1/inner_page.html;;phishing;;;;;;;;;;;;;;
https://hokutoharuka87.000webhostapp.com/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
https://hokutoharuka87.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://www.fbteam-complete-page.cf/update-payment.html;;phishing;;;;;;;;;;;;;;
https://recovery-centre-faccebook24032018.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://spas.zen-concept.lu/paypal-2018/security/webapps/verf.php?websrc=77dab160d987730dc452ffcdb621579a&dispatched=56&id=977621702;;phishing;;;;;;;;;;;;;;
http://antoniosmetalworks.com/wp-admin/includes/admin/file/a8d2910254ca7be3e731a503703581ca;;phishing;;;;;;;;;;;;;;
"http://journeysnearandfar.com/x2/69ae9b45fe862d8a9036c5818c594c9a?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://www.perfectskinlaserclinic.com/spain/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://staging.schoolsleuth.org/look/88aae0bd042830226b8e4df99e5d4219;;phishing;;;;;;;;;;;;;;
http://www.scarysquids.com/wp-admin/includes/proceed/drop/site/index.html;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/bcd54dba1d4c4ec68774171c8fbbd37c;;phishing;;;;;;;;;;;;;;
http://www.luzevarela.com/wp-admin/office365/office365/767c7c8a49d1624a5522f50af7100715/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/542c2dd844cd1340f2e6e69071ecb851/particulier.html?agricole=_banque-run&secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0e2e8dbb6e87ebbe5972229e61d9a86b1d2e8dbb6e87ebbe5972229e61d9a86b1d;;phishing;;;;;;;;;;;;;;
http://town.stanthony.nf.ca/tmp/alibaba/trade.php?email=bob@bestbdm.com;;phishing;;;;;;;;;;;;;;
https://www.curani-pez.cl/wp-admin/js/boareal/home/security.php;;phishing;;;;;;;;;;;;;;
http://www.longfellowsoap.com/3678/discover/a8beb672594357038f4253b8311b193b/cc.php?cmd=login_submit&id=9bd5174663fe766fc9e5f6defa5c43fa9bd5174663fe766fc9e5f6defa5c43fa&session=9bd5174663fe766fc9e5f6defa5c43fa9bd5174663fe766fc9e5f6defa5c43fa;;phishing;;;;;;;;;;;;;;
http://www.cardinalmobility.com/;;phishing;;;;;;;;;;;;;;
http://assurance.ameli.rembourssement.groupe-client.com/portail/auth_usr/fr/fr-878-89439-5656562356/c78296bf8ee7f02f4bc3e48ff95aea16/sms2.php;;phishing;;;;;;;;;;;;;;
http://liranzeligman.com/en/wp-content/uploads/microsoft/passworderror.php;;phishing;;;;;;;;;;;;;;
http://info-identitas.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps;;phishing;;;;;;;;;;;;;;
http://dunmebach.com/dropbx/db/d3c316ce619364a14f2406f0d482af0e/download.html;;phishing;;;;;;;;;;;;;;
http://bedsoreinstitute.com/include/db/c3293585caf3486ac2ca21a24e794742/;;phishing;;;;;;;;;;;;;;
http://www.nanoceram.net/hhtpd/host/mail/index.php/page/abonne/8042446ebc4077f2674b63ab9b192e7d;;phishing;;;;;;;;;;;;;;
http://www.luzevarela.com/wp-admin/office365/office365/91f5f3aaf2875ada5c6e1d02b313222a;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/698fc65e/write.php?openlng=7648a648444299f0328ca7648a648444299f0328ca&7648a648444299f0328ca;;phishing;;;;;;;;;;;;;;
http://mildjs.com/wp-includes/text/ratty/newtruexfinity/dadd8dba6268eb2de4f0ee7feb1b41ca/;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/277f70b86fbfe782a4d8537b588d6356/information.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/277f70b86fbfe782a4d8537b588d6356/;;phishing;;;;;;;;;;;;;;
http://pichak.org/security/update/d60e6d0021b76bf3542a/;;phishing;;;;;;;;;;;;;;
http://pichak.org/security/update/d60e6d0021b76bf3542a/account/dca.php?cmd=_account-details&session=b8afe6100b4f27620043a826c0928bcc&dispatch=5d3bf1ecf1b6237474c76965cfc08d3cfa7759b8;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/43c6fbe7e94e223bc868183e0ddf905a/;;phishing;;;;;;;;;;;;;;
http://www.luzevarela.com/wp-admin/office365/office365/bb6f3374057df95fc411188b794d40d3;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/19b7f19579351e6908469b4cda9b77f3;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/086954f55456fbb8fdff8d0a1f5a6921/email.php;;phishing;;;;;;;;;;;;;;
http://fb-shieldprotect500000.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://pichak.org/security/update/e895d50087f393110872/account/dbl.php?cmd=_account-details&session=71d6481b7e28568f6bc4b3655e5bc8a1&dispatch=3458572071ad7ae4cb694f47abacafb40a1fa5da;;phishing;;;;;;;;;;;;;;
http://pichak.org/security/update/e895d50087f393110872/account/dba.php?cmd=_account-details&session=cff352b86e38e64346858e6ec652cef0&dispatch=086156fe0d7024f89a6d2c73e074439cea32ed77;;phishing;;;;;;;;;;;;;;
http://www.desinmeid.com/lolayli/layli/;;phishing;;;;;;;;;;;;;;
http://www.desinmeid.com/lolayli/layli/auth/;;phishing;;;;;;;;;;;;;;
http://connects.secire.wellfargo.orhankaplan.net/dk4mzu=/2q1y2u=/gvjzte=/;;phishing;;;;;;;;;;;;;;
http://mirandmir.com/wellsfargo/wellsfargo/;;phishing;;;;;;;;;;;;;;
http://nextapps.org/office2018/view/;;phishing;;;;;;;;;;;;;;
http://reatasventures.com/us/cmd=_login-submit&dispatch=u4575jh4414a50598f04d34b4575224bf5056875455hhj2/d2ba983d5a2ddf2e080d819c3d663241/;;phishing;;;;;;;;;;;;;;
http://www.nanoceram.net/httpsdocument/mail/index.php/page/abonne/3e995d20515bf4353b574e03814e648e;;phishing;;;;;;;;;;;;;;
http://dunmebach.com/dropbx/db/e85c2c9926d3ac9a873c29f5d9585ce9/;;phishing;;;;;;;;;;;;;;
http://www.fixleaks.com/dist/dxmbox/xmlprdot/788f8fc5a488142e9962ec7512523615;;phishing;;;;;;;;;;;;;;
http://www.luzevarela.com/wp-admin/office365/office365/261dfff723abb6d83b26f07c6e6ee172/;;phishing;;;;;;;;;;;;;;
https://bedsoreinstitute.com/include/db/d1b07d3ccba909915e563b5813cbe570/;;phishing;;;;;;;;;;;;;;
https://stmaryspmukuru.org/language/overrides/en_wells%20_new/en_wells%20_new/en/meee/long/online-account/security/auth/1/contact.html;;phishing;;;;;;;;;;;;;;
http://auth.ameli.assurance.maladie.moncompte.clients.crustiforme.net/auth-ameli/infos-6c4xsd5s56d6-65ds6ds55/fr/56/c446c175c09c92ce12e28015edc80ff2/;;phishing;;;;;;;;;;;;;;
"http://goldirainvesting.info/post/chines/e2c2a712a5913f75500d544e02457f28/?login=abuse@fedex.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
"http://goldirainvesting.info/post/chines/57ede0f917e7fb70f271ebb334b0073e/?login=abuse@fedex.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
"http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/01d93d2a5fef307a62f505bd43c298c0?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
https://info-identitas.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
https://info-identitas.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed;;phishing;;;;;;;;;;;;;;
http://tjlauria.com/home/info.php?cmd=login_submit&id=39fbf1f8c9194c296472f5b4ec10ea6039fbf1f8c9194c296472f5b4ec10ea60&session=39fbf1f8c9194c296472f5b4ec10ea6039fbf1f8c9194c296472f5b4ec10ea60;;phishing;;;;;;;;;;;;;;
http://www.fixleaks.com/dist/dxmbox/xmlprdot/158cd6880353bf097cbc03012672136d/;;phishing;;;;;;;;;;;;;;
"http://goldirainvesting.info/post/chines/79341b251582628d74ec127d3e8ef8c8?login=abuse@fedex.com&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/4705865a487bcf338d685e7ec5bf9a82/particulier.html?agricole=_banque-run&secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0e2e8fbf270353d6c4a49d39cf14929fed2e8fbf270353d6c4a49d39cf14929fed;;phishing;;;;;;;;;;;;;;
"http://fotozas.ca/post/chines/e8ff706071d34a1a9c64a73bd88b8645/?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://nhabanq7.com/cache/mod_mainmenu/b/.../aissa/cmb/3d0f2;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/791269c67b9d3c3ddaf367926d5b73e2/information.php;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/791269c67b9d3c3ddaf367926d5b73e2/email.php;;phishing;;;;;;;;;;;;;;
http://64.20.34.139/~eletrokr/paypal/f0688728c22950849fdf53b2a137a3c1;;phishing;;;;;;;;;;;;;;
http://reatasventures.com/us/cmd=_login-submit&dispatch=u4575jh4414a50598f04d34b4575224bf5056875455hhj2/e417551d3e0d8a5fb96b4436053cbd91/home.html?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d34b4bf5056875455;;phishing;;;;;;;;;;;;;;
http://revsherri.com/dropboxfiles/drob/f3bb6879/x-mail/mxtool/actions/smallgif.html;;phishing;;;;;;;;;;;;;;
http://www.enhancedesignstudio.com/1d55f2cd7b3eccc3fca3064aa1b83a55/;;phishing;;;;;;;;;;;;;;
http://ghillslaw.com/werk/attiinnddeexx.php;;phishing;;;;;;;;;;;;;;
http://mildjs.com/wp-includes/text/ratty/newtruexfinity/749bdb9870c095376cfa98d1a9da6abf/;;phishing;;;;;;;;;;;;;;
http://movestone.net/wp-content/plugins/ubh/comcast_xfinity/index.php;;phishing;;;;;;;;;;;;;;
https://www.sgn80.com/oneworldwhey/documentation/-/majid/cmb/c5656/index2.html;;phishing;;;;;;;;;;;;;;
http://www.radioactivejesus.net/capitalonen/06008881e4e0ace9eeff4a53627c2298/update.php;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/a10808147ab5953dfd7af52365cff84d/;;phishing;;;;;;;;;;;;;;
http://www.mobile.free.moncompte.freemokx.beget.tech/freemobilemoncompte/07b5b22ff431c41d5b09aba88c1e7a84;;phishing;;;;;;;;;;;;;;
https://www.besafec.com/wp-admin/user/en/meee/auth;;phishing;;;;;;;;;;;;;;
http://longfellowsoap.com/3678/discover/a8beb672594357038f4253b8311b193b/cc.php?cmd=login_submit&id=e52c47438db2d2b44f30063747fbe5a8e52c47438db2d2b44f30063747fbe5a8&session=e52c47438db2d2b44f30063747fbe5a8e52c47438db2d2b44f30063747fbe5a8;;phishing;;;;;;;;;;;;;;
http://setto.fi/problems/customer.services/online/verification/updates/wait.html;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/fca718dd9ac6798019458ede2745165b/email.php;;phishing;;;;;;;;;;;;;;
http://www.mikesamawi.com/home/;;phishing;;;;;;;;;;;;;;
http://www.mikesamawi.com/home/confirm.php?cmd=login_submit&id=a1d9311e446cc9a9675aad66da239a1aa1d9311e446cc9a9675aad66da239a1a&session=a1d9311e446cc9a9675aad66da239a1aa1d9311e446cc9a9675aad66da239a1a;;phishing;;;;;;;;;;;;;;
http://harvestbiblefellowship.us/js/user/creditagricole/catrue/fca718dd9ac6798019458ede2745165b;;phishing;;;;;;;;;;;;;;
"http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/c28b3c2327836702c53a01f711536752?login=&.verify?service=mail&data:text/html;charset=utf-8;base64";pgh0bww+dqo8c3r5bgu+igjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft;;phishing;;;;;;;;;;;;;
http://exhibitas.ml/chasebank.accountssxss;;phishing;;;;;;;;;;;;;;
http://exportgrowth.com/tmp/agsms;;phishing;;;;;;;;;;;;;;
http://exportgrowth.com/tmp/agsms/c1104/index2.html;;phishing;;;;;;;;;;;;;;
http://lesvegas.fr/deda12/login.php;;phishing;;;;;;;;;;;;;;
